Client_id;Identificador Cuenta; Negocio - Valor ;Negocio - Valor OK;Negocio - Tasa de Interés;P.P.Tasa;Tasa Ponderada;Negocio - Plazo;Negocio - Plazo OK;P.P.Plazo;Negocio - Sempli Score;Negocio - Sempli Score OK;Negocio - Score Experian Enero/19;Cliente;Cliente valor;Negocio - Fecha de ganado;Negocio - Fecha de ganado;Mes;Q;Año ganado;Negocio - Producto (Destinación);Negocio - Producto (Destinación);Negocio - Producto (Destinación) OK;Negocio - Plan de Pagos;Organización - Sector;Organización - Sector OK;Sector - Ok;Organización - Canal de Captura;Organización - Canal de Captura OK;Organización - Tipo de Empresa;Organización - Número de empleados;Organización - Número de empleados Mujeres;Organización - Número de empleados Mujeres con cargo directivo;Organización - Número de empleados OK;Organización - Año de Constitución;Organización - Año de Constitución OK;Organización - CIIU;Clase;División;División;Actividad eco  SEMPLI;Organización - Ciudad;Organización - Ciudad;Persona - Cargo;Organización - Estrato;Organización - Acceso a la banca;Negocio - Mujeres Empresarias;Oportunidad/Inclusión;ESG;Empresa - Tratos ganados;Trato - ID;Estado;Negocio - Seguro de Vida;Negocio - Tipo de Garantía;Empresa - Edad Empresarios;Empresa - Edad Empresarios OK;COVID19;Negocio - Subpoblación;Negocio - Score bureau;Negocio - Huella de consulta;Negocio - Alertas;Negocio - Procesos Judiciales;Máx Marzo17;Máx Abril17;Máx Mayo17;Máx Junio17;Máx Julio17;Máx Agos17;Máx Sept17;Máx Oct17;Máx Nov17;Máx Dic17;Máx Enero18;Máx Feb18;Máx Marzo18;Máx Abril18;Máx Mayo18;Máx Junio18;Máx Julio18;Máx Agos18;Máx Sept18;Máx Oct18;Máx Nov18;Máx Dic18;Máx Ene19;Máx Feb19;Máx Mar19;Máx Abr19;Máx May19;Máx Jun19;Máx Jul19;Máx Ago19;Máx Sep19;Máx Oct19;Máx Nov19;Máx Dic19;Máx Ene20;Máx Feb20;Máx Mar20;Máx Abr20;Máx May20;Máx Jun20;Máx JuL20;Máx Ago20;Máx Sep20;Máx Oct20;Máx Nov20;Máx Dic20;Máx Ene21;Máx Feb21;Máx Mar21;Máx Abr21;Máx May21;Máx Jun21;Máx Jul21;Máx Ago21;Máx Sep21;Máx Oct21;Máx Nov21;Máx Dic21;Máx Ene22;Máx Feb22;Máx Mar22;Máx Abr22;Máx May22;Máx Jun22;Máx Jul22;Máx Ago22;MAX ;Deterioro Cartera;Comportamiento;Mes >=30;Valor mora;icv;icv30;31/12/17;31/12/18;31/12/19;31/12/20;TU;PREPAGOS;CUOTAS;;;;;;;;;;;;;;;;;;;;;;;;;;
356762;5058; 80.000.000 ;0 a 100;1,25; 100.000.000 ;;36;25 a 36;2880000000;757;670 en adelante;;Nuevo;0;2021-12-28 14:38:30;2021-12-28;2021-12;2021-Q4;2021;KT - Ex Nuevos negocios, KT - EX Acti. comerciales;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Digital;Posicionamiento;Seed;9;7;1;1 a 10;2020;2018 en adelante;6202;Actividades de consultoría informática y actividades de administración de instalaciones informáticas;62;Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas;Software and Communications;Envigado;Medellín AM;;6;No;No;;No tiene;1;10804;;NO;Pagaré desmaterializado, FNG Pago único;49;Mayor de 45;No;Sub 2;626;0;No;Sí procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;3;0;30;61;93;93;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5058;;;;;;;;;;;;;;;;;;;;;;;;;;
872448;5067; 50.000.000 ;0 a 100;1,25; 62.500.000 ;;36;25 a 36;1800000000;798;670 en adelante;;Nuevo;0;2021-12-30 14:06:24;2021-12-30;2021-12;2021-Q4;2021;KT - EX Contratación de personal;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Digital;Posicionamiento;Seed;7;5;0;1 a 10;2015;2014-2017;6621;Actividades de agentes y corredores de seguros;66;Actividades auxiliares de las actividades de servicios financieros;Services to businesses;Bogotá D.C.;Bogotá AM;;4;Si;No;;No tiene;1;10873;;NO;Pagaré desmaterializado, FNG Pago único;38;35-44;No;Sub 2;649;0;No;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;15;2;15;Bueno;Máxima altura entre 11 y 20;Menos de 30;0;;;;;;;ACTIVE;#N/D;5067;;;;;;;;;;;;;;;;;;;;;;;;;;
323245;5069; 40.000.000 ;0 a 100;1,25; 50.000.000 ;;24;13 a 24;960000000;757;670 en adelante;;Nuevo;0;2021-12-30 11:05:48;2021-12-30;2021-12;2021-Q4;2021;KT - Ex Nuevos negocios;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Digital;Posicionamiento;Seed;3;0;0;1 a 10;2006;2006-2009;9311;Gestión de instalaciones deportivas;93;Actividades deportivas y actividades recreativas y de esparcimiento;Education, Culture, Entertainament;Bogotá D.C.;Bogotá AM;;3;No;No;;No tiene;1;10799;;NO;Pagaré desmaterializado, FNG Anual;40;35-44;No;Sub 2;594;0;Si;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;Bueno;Siempre al día;Menos de 30;0;;;;;;;ACTIVE;#N/D;5069;;;;;;;;;;;;;;;;;;;;;;;;;;
337239;5070; 200.000.000 ;101 a 200;1,45; 290.000.000 ;;24;13 a 24;4800000000;757;670 en adelante;;Nuevo;0;2021-12-29 15:10:06;2021-12-29;2021-12;2021-Q4;2021;KT - CO Compra de inventario, KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Industria;Digital;Posicionamiento;Seed;27;13;1;11 a 50;2019;2018 en adelante;1081;Elaboración de productos de panadería;10;Elaboración de productos alimenticios;Manufacturing;Barranquilla;Otros;;4;No;No;;No tiene;1;10874;;NO;Pagaré desmaterializado, FNG Pago único;45;Mayor de 45;No;Sub 2;0;0;Si;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;32;3;32;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5070;;;;;;;;;;;;;;;;;;;;;;;;;;
649114;5022; 31.710.470 ;0 a 100;1,2; 38.052.564 ;;14;13 a 24;443946577,2;;581 a 669;;Renovación;1;;;2021-12;2021-Q4;2021;;;Growth;Mensual Tasa Fija;;Servicios;Industria;;Directo;Venture;10;4;1;1 a 10;;2010-2013;1081;Elaboración de productos de panadería;10;Elaboración de productos alimenticios;Manufacturing;Medellín;Medellín AM;;4;Si;No;;No tiene;;;Pagado;;Pagaré desmaterializado;38;35-44;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;; ;;4;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;#N/D;A;#N/D;;;;;;;;;;;;;;;;;;;;;;;;;;
698380;5036; 210.033.320 ;201 a 300;1,15; 241.538.319 ;;50;37 en adelante;10501666024;;581 a 669;;;1;;;2020-12;2020-Q4;2020;;;KT - CO;Mensual Tasa Fija;;Servicios;Servicios;;Partnerships;Scale Up;31;15;3;11 a 50;2014;2014-2017;6201;Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas);62;Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas;Software and Communications;Bogotá D.C.;Bogotá AM;;5;Si;No;No;No aplica;;;;Si;FNG;44;35-44;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;3;0;6;0;6;Bueno;Máxima altura entre 11 y 20;Menos de 30;0;;;;;;;ACTIVE;#N/D;5036;;;;;;;;;;;;;;;;;;;;;;;;;;
698380;5037; 93.650.325 ;0 a 100;1,4; 131.110.455 ;;50;37 en adelante;4682516233;;670 en adelante;;Renovación;1;;;2021-12;2021-Q2;2021;;;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Directo;Directo;Scale Up;25;15;4;11 a 50;2014;2014-2017;6201;Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas);62;Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas;Software and Communications;Bogotá D.C.;Bogotá AM;;4;Si;No;;No aplica;5;8686;;;FNG Anual;45;Mayor de 45;Si;Sub 1;768;3;No;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;3;0;6;0;6;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5037;;;;;;;;;;;;;;;;;;;;;;;;;;
698380;5038; 67.391.888 ;0 a 100;1,15; 77.500.671 ;;50;37 en adelante;3369594413;;581 a 669;;;1;;;2020-12;2020-Q4;2020;;;KT - CO;Mensual Tasa Fija;;Servicios;Servicios;;Partnerships;Scale Up;31;15;3;11 a 50;2014;2014-2017;6201;Actividades de desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas);62;Desarrollo de sistemas informáticos (planificación, análisis, diseño, programación, pruebas), consultoría informática y actividades relacionadas;Software and Communications;Bogotá D.C.;Bogotá AM;;5;Si;No;No;No aplica;;;;Si;FNG;44;35-44;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;3;0;6;0;6;Bueno;Máxima altura entre 11 y 20;Menos de 30;0;;;;;;;ACTIVE;#N/D;5038;;;;;;;;;;;;;;;;;;;;;;;;;;
394989;5039; 61.233.334 ;0 a 100;1,4; 85.726.668 ;;18;13 a 24;1102200013;760;670 en adelante;;Nuevo;1;;;2021-12;2021-Q4;2021;;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Comercio;Digital;Posicionamiento;Seed;6;5;1;1 a 10;2020;2018 en adelante;4645;Comercio al por mayor de productos farmacéuticos, medicinales, cosméticos y de tocador;46;Comercio al por mayor y en comisión o por contrata, excepto el comercio de vehículos automotores y motocicletas;Commerce, Mechants, Retail;Bucaramanga;Otros;;6;No;No;;No aplica;1;9121;;;FNG Anual;37;35-44;Si;Sub 1;895;0;No;Sí procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;0;0;4;4;2;4;3;4;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5039;;;;;;;;;;;;;;;;;;;;;;;;;;
889926;5041; 30.241.567 ;0 a 100;1,49; 45.059.935 ;;48;37 en adelante;1451595236;;670 en adelante;;Renovación;1;;;2021-12;2021-Q4;2021;;;Growth;;;Servicios;Servicios;;Partnerships;Seed;27;14;1;11 a 50;;2010-2013;5612;Expendio por autoservicio de comidas preparadas;56;Actividades de servicios de comidas y bebidas;Tourism, Hotels and Restaurants;Medellín;Medellín AM;;4;Si;No;No;Social;;;;NO;Pagaré;34;25 - 34;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;10;7;9;10;9;9;10;10;10;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5041;;;;;;;;;;;;;;;;;;;;;;;;;;
038979;5042; 334.315.549 ;301 a 400;1,47; 491.443.856 ;;50;37 en adelante;16715777429;;670 en adelante;;Renovación;1;;;2021-12;2021-Q4;2021;;;KT - CO;;Comercio;Comercio;Comercio;Medios;Posicionamiento;Scale Up;22;9;3;11 a 50;2016;2014-2017;4771;Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados;47;Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas;Commerce, Mechants, Retail;Bogotá D.C.;Bogotá AM;;4;Si;No;No;No aplica;;;;NO;Págare;45;Mayor de 45;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;10;9;9;10;10;10;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5042;;;;;;;;;;;;;;;;;;;;;;;;;;
753347;5046; 265.840.958 ;201 a 300;1,63; 433.320.761 ;;50;37 en adelante;13292047896;;581 a 669;;Renovación;1;;;2021-12;2021-Q4;2021;;;Growth;;Comercio;Comercio;Servicios;Referido;Partnerships;Seed;6;0;0;1 a 10;2014;2014-2017;5613;Expendio de comidas preparadas en cafeterías;56;Actividades de servicios de comidas y bebidas;Tourism, Hotels and Restaurants;Bogotá D.C.;Bogotá AM;;5;Si;No;No;No tiene;;;;NO;Págare;36;35-44;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;7;6;9;9;9;8;9;10;10;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5046;;;;;;;;;;;;;;;;;;;;;;;;;;
024956;5047; 29.017.367 ;0 a 100;1,65; 47.878.655 ;;48;37 en adelante;1392833611;;670 en adelante;;;1;;;2021-12;2021-Q4;2021;;;KT - CO;;;Comercio;Industria;;Posicionamiento;Seed;9;4;1;1 a 10;;2014-2017;1011;Procesamiento y conservación de carne y productos cárnicos;10;Elaboración de productos alimenticios;Manufacturing;Rionegro;Otros;Gerente;4;Si;Si;No;No aplica;;;;No;Pagaré desmaterializado;46;Mayor de 45;Si;Sub 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;9;3;9;8;9;10;10;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5047;;;;;;;;;;;;;;;;;;;;;;;;;;
712683;5061; 41.187.424 ;0 a 100;1,3; 53.543.652 ;;40;37 en adelante;1647496976;;0 a 580;;Renovación;1;;;2021-12;2021-Q4;2021;;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Posicionamiento;Posicionamiento;Seed;15;11;2;11 a 50;2010;2010-2013;9412;ACTIVIDADES DE ASOCIACIONES PROFESIONALES;94;Actividades de asociaciones;Education, Culture, Entertainament;Bucaramanga;Otros;Accionista;4;No;No;;Social;2;7349;;Si;FNG;26;25 - 34;Si;Sub 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;31;3;3;33;2;33;35;35;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5061;;;;;;;;;;;;;;;;;;;;;;;;;;
712683;5062; 10.755.962 ;0 a 100;1,6; 17.209.539 ;;30;25 a 36;322678863;;0 a 580;;Renovación;1;;;2021-12;2021-Q4;2021;;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Posicionamiento;Posicionamiento;Seed;15;11;2;11 a 50;2010;2010-2013;9412;ACTIVIDADES DE ASOCIACIONES PROFESIONALES;94;Actividades de asociaciones;Education, Culture, Entertainament;Bucaramanga;Otros;Accionista;4;No;No;;Social;2;7349;;Si;FNG;26;25 - 34;Si;Sub 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;3;3;0;30;3;35;35;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5062;;;;;;;;;;;;;;;;;;;;;;;;;;
219107;5063; 68.944.805 ;0 a 100;1,59; 109.622.240 ;;40;37 en adelante;2757792201;;581 a 669;;;1;;;2021-12;2021-Q4;2021;;;Growth;;;Industria;Industria;;Directo;Seed;4;2;1;1 a 10;;0 a 2005;1410;Confección de prendas de vestir, excepto prendas de piel;14;Confección de prendas de vestir;Manufacturing;La ceja;Otros;Socio;5;No;Si;No;Ambiental;;;;Si;Pagaré desmaterializado;29;25 - 34;Si;Sub 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;31;3;3;34;30;33;3;34;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5063;;;;;;;;;;;;;;;;;;;;;;;;;;
271375;5064; 173.159.035 ;101 a 200;1,35; 233.764.697 ;;33;25 a 36;5714248139;780;670 en adelante;;Renovación;1;;;2021-12;2021-Q4;2021;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Digital;Posicionamiento;Growth;40;15;4;11 a 50;2012;2010-2013;4321;Instalaciones eléctricas;43;Actividades especializadas para la construcción de edificios y obras de ingeniería civil;Construction activities;Bogotá D.C.;Bogotá AM;;3;Si;No;;No aplica;4;8074;REFINANCED_60;Si;FNG Anual;42;35-44;Si;Sub 3;937;5;No;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;3;3;0;2;33;;33;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5064;;;;;;;;;;;;;;;;;;;;;;;;;;
271375;5065; 67.019.010 ;0 a 100;1,49; 99.858.324 ;;12;0 a 12;804228116,5;780;670 en adelante;;Renovación;1;;;2021-12;2021-Q4;2021;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;;Servicios;Servicios;;Posicionamiento;Venture;40;7;4;11 a 50;2012;2010-2013;4321;Instalaciones eléctricas;43;Actividades especializadas para la construcción de edificios y obras de ingeniería civil;Construction activities;Bogotá D.C.;Bogotá AM;Representante Legal;5;Si;No;No;No aplica;;;REFINANCED_60;No;Pagaré desmaterializado;41;35-44;Si;Sub 3;937;5;No;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;3;3;0;2;33;;33;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5065;;;;;;;;;;;;;;;;;;;;;;;;;;
199828;5066; 38.866.676 ;0 a 100;1,6; 62.186.681 ;;48;37 en adelante;1865600427;;0 a 580;;Nuevo;0;;;2021-12;2021-Q4;2021;;KT - CO;KT - CO;Mensual Tasa Fija;Comercio;Comercio;Comercio;Digital;Posicionamiento;Seed;6;2;0;1 a 10;2017;2014-2017;4732;COMERCIO AL POR MENOR DE LUBRICANTES (ACEITES, GRASAS), ADITIVOS Y PRODUCTOS DE LIMPIEZA PARA VEHÍCULOS AUTOMOTORES;47;Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas;Commerce, Mechants, Retail;Medellín;Medellín AM;;3;No;No;;No aplica;1;6634;;Si;FNG;26;25 - 34;Si;Sub 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;31;31;3;34;30;33;0;34;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;ACTIVE;#N/D;5066;;;;;;;;;;;;;;;;;;;;;;;;;;
584121;5071; 185.127.641 ;101 a 200;1,57; 290.650.396 ;;50;37 en adelante;9256382046;;670 en adelante;;Renovación;1;;;2021-12;2021-Q4;2021;;;Growth;Mensual Tasa Fija;Servicios;Servicios;Servicios;Base;Directo;Seed;12;10;1;11 a 50;2013;2010-2013;8621;Actividades de la práctica médica, sin internación;86;Actividades de atención de la salud humana;Health;Medellín;Medellín AM;Coordinador;5;Si;Si;No;No aplica;;;Pagado;No;Pagaré desmaterializado;35;35-44;Si;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;28;31;;;; ;;31;Atrasado;Ha entrado en PAR30;Menos de 30;1;;;;;;;#N/D;P;#N/D;;;;;;;;;;;;;;;;;;;;;;;;;;
617707;4920; 80.000.000 ;0 a 100;1,15; 92.000.000 ;;36;25 a 36;2880000000;;0 a 580;556;Renovación;1;2022-01-05 14:58:46;2022-01-05;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Directo;Directo;Seed;7;2;1;1 a 10;2013;2010-2013;7310;Publicidad;73;Publicidad y estudios de mercado;Business Consulting;Bogotá D.C.;Bogotá AM;;5;Si;No;;No tiene;5;10595;;;Pagaré desmaterializado;38;35-44;No;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;0;13;13;15;14;0;15;Bueno;Máxima altura entre 11 y 20;Menos de 30;0;;;;;;;ACTIVE;A;4920;;;;;;;;;;;;;;;;;;;;;;;;;;
375579;4959; 65.000.000 ;0 a 100;1,45; 94.250.000 ;;24;13 a 24;1560000000;;0 a 580;790;Nuevo;0;2022-01-12 15:05:09;2022-01-12;2022-01;2022-Q1;2022;KT - CO Compra de inventario, KT - CO Pago proveedores, KT - EX Acti. comerciales;KT - EX;Growth;Mensual Tasa Fija;Servicios;Servicios;Comercio;Directo;Directo;Seed;3;1;0;1 a 10;2020;2018 en adelante;4762;Comercio al por menor de artículos deportivos, en establecimientos especializados;47;Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas;Commerce, Mechants, Retail;Chía;Otros;;3;No;No;;No tiene;1;10492;;;Pagaré desmaterializado, FNG Pago único;38;35-44;No;Sub 2;0;0;No;Sí procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;4;1;1;0;4;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;4959;;;;;;;;;;;;;;;;;;;;;;;;;;
059812;4969; 69.000.000 ;0 a 100;1,45; 100.050.000 ;;36;25 a 36;2484000000;;0 a 580;743;Renovación;1;2022-01-31 15:28:01;2022-01-31;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Medios;Posicionamiento;Growth;27;7;1;11 a 50;2005;0 a 2005;7020;Actividades de consultoría de gestión;70;"Actividades de administración empresarial; actividades de consultoría de gestión";Business Consulting;Bogotá D.C.;Bogotá AM;;5;Si;No;;No aplica;3;10807;;;Pagaré desmaterializado;42;35-44;No;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;Bueno;Siempre al día;Menos de 30;0;;;;;;;ACTIVE;#N/D;4969;;;;;;;;;;;;;;;;;;;;;;;;;;
666948;4978; 20.000.000 ;0 a 100;1,5; 30.000.000 ;;36;25 a 36;720000000;;0 a 580;624;Renovación;1;2022-01-27 15:11:15;2022-01-27;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Industria;Industria;Industria;Plataforma;Digital;Seed;4;1;0;1 a 10;2013;2010-2013;1399;Fabricación de otros artículos textiles n.c.p.;13;Fabricación de productos textiles;Manufacturing;Cali;Otros;;3;No;No;;No aplica;3;10815;;;Pagaré desmaterializado;26;25 - 34;No;Sub 4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;3;1;4;2;4;3;4;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;4978;;;;;;;;;;;;;;;;;;;;;;;;;;
993388;4990; 24.000.000 ;0 a 100;1,4; 33.600.000 ;;36;25 a 36;864000000;;0 a 580;730;Renovación;1;2022-01-14 15:20:42;2022-01-14;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Directo;Directo;Venture;13;10;0;11 a 50;2016;2014-2017;8622;Actividades de la práctica odontológica;86;Actividades de atención de la salud humana;Health;Bogotá D.C.;Bogotá AM;;3;No;No;;No tiene;2;10827;;;Pagaré desmaterializado;27;25 - 34;No;Sub 4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;0;3;7;7;0;7;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;4990;;;;;;;;;;;;;;;;;;;;;;;;;;
248487;5006; 34.000.000 ;0 a 100;1,25; 42.500.000 ;;36;25 a 36;1224000000;;0 a 580;730;Renovación;1;2022-01-05 14:59:11;2022-01-05;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Industria;Industria;Comercio;Directo;Directo;Seed;2;0;0;1 a 10;2019;2018 en adelante;4799;Otros tipos de comercio al por menor no realizado en establecimientos, puestos de venta o mercados.;47;Comercio al por menor (incluso el comercio al por menor de combustibles), excepto el de vehículos automotores y motocicletas;Commerce, Mechants, Retail;Medellín;Medellín AM;;4;No;No;;No tiene;2;10844;;;Pagaré desmaterializado;27;25 - 34;No;Sub 4;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;7;1;0;0;0;7;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5006;;;;;;;;;;;;;;;;;;;;;;;;;;
589084;5030; 90.000.000 ;0 a 100;1,25; 112.500.000 ;;36;25 a 36;3240000000;;0 a 580;850;Nuevo;0;2022-01-27 04:36:05;2022-01-27;2022-01;2022-Q1;2022;KT - CO Pago proveedores;KT - CO;KT - CO;Mensual Tasa Fija;Servicios;Servicios;Servicios;Posicionamiento;Posicionamiento;Seed;2;2;2;1 a 10;2013;2010-2013;7020;Actividades de consultoría de gestión;70;"Actividades de administración empresarial; actividades de consultoría de gestión";Business Consulting;Bogotá D.C.;Bogotá AM;;4;Si;Si;;Social;1;9996;;;Pagaré desmaterializado, FNG Pago único;48;Mayor de 45;No;Sub 2;932;0;No;No procesos judiciales;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;6;6;Bueno;Máxima altura entre 1 y 10;Menos de 30;0;;;;;;;ACTIVE;#N/D;5030;;;;;;;;;;;;;;;;;;;;;;;;;;
